carat,cut,color,clarity,depth,table,price,x,y,z,preis_log10,volume,price_high
0.9,Good,H,VS2,63.6,58,3881,6.11,6.09,3.88,3.588943642740015,144.37441199999998,FALSE
0.91,Very Good,H,VS1,62.7,63,3881,6.1,6.03,3.8,3.588943642740015,139.7754,FALSE
0.91,Premium,H,VS1,59.2,62,3881,6.2,6.14,3.65,3.588943642740015,138.94819999999999,FALSE
1,Premium,F,SI1,59.4,62,3881,6.55,6.52,3.88,3.588943642740015,165.69928,FALSE
1.11,Very Good,I,SI2,63.7,58,3882,6.57,6.53,4.17,3.589055531052344,178.901757,FALSE
1.09,Ideal,F,SI2,61.6,54,3882,6.69,6.62,4.1,3.589055531052344,181.57998,FALSE
1.13,Premium,D,SI2,58.3,60,3883,6.83,6.78,3.97,3.5891673905460477,183.84037800000002,FALSE
1.29,Very Good,J,SI2,63.5,57,3884,6.89,6.87,4.37,3.589279221235967,206.850891,FALSE
0.91,Very Good,G,SI1,62.2,57,3884,6.12,6.17,3.82,3.589279221235967,144.24472799999998,FALSE
0.9,Good,E,SI1,58.1,64,3884,6.26,6.28,3.64,3.589279221235967,143.09859200000002,FALSE
1.02,Good,H,SI2,63.7,58,3884,6.28,6.24,3.99,3.589279221235967,156.35692800000004,FALSE
0.8,Ideal,F,VS1,62.4,55,3884,5.92,5.88,3.68,3.589279221235967,128.09932799999999,FALSE
0.8,Ideal,F,VS1,61.6,54,3884,5.99,5.95,3.68,3.589279221235967,131.15704000000002,FALSE
0.95,Ideal,I,VS2,62.2,57,3884,6.29,6.22,3.89,3.589279221235967,152.19158199999998,FALSE
1.01,Very Good,I,SI2,61.8,60,3885,6.34,6.37,3.93,3.5893910231369333,158.71619400000003,FALSE
0.91,Very Good,F,SI1,62.2,55,3885,6.18,6.23,3.86,3.5893910231369333,148.615404,FALSE
1.01,Good,F,SI2,62.5,59,3886,6.31,6.37,3.96,3.589502796263764,159.171012,FALSE
0.94,Very Good,E,SI2,62,58,3886,6.23,6.29,3.88,3.589502796263764,152.044396,FALSE
1.05,Premium,E,SI2,62.2,59,3886,6.51,6.44,4.03,3.589502796263764,168.955332,FALSE
1.18,Ideal,D,I1,61.5,62,3886,6.88,6.73,4.19,3.589502796263764,194.007056,FALSE
1.01,Fair,J,VS2,59.6,62,3886,6.54,6.49,3.88,3.589502796263764,164.685048,FALSE
0.91,Very Good,H,VS2,61.6,60,3887,6.19,6.21,3.82,3.5896145406312665,146.840418,FALSE
1.01,Very Good,H,SI2,60.6,61,3888,6.38,6.45,3.89,3.589726256254237,160.07739,FALSE
1.01,Good,H,SI2,63.9,58,3888,6.32,6.35,4.05,3.589726256254237,162.53459999999998,FALSE
1.01,Very Good,I,SI1,60.3,57,3888,6.51,6.53,3.93,3.589726256254237,167.065479,FALSE
0.73,Ideal,F,VVS2,61.9,55.2,3888,5.74,5.79,3.58,3.589726256254237,118.97986800000001,FALSE
0.74,Ideal,E,VS1,62.2,55,3888,5.79,5.82,3.61,3.589726256254237,121.649058,FALSE
0.91,Premium,D,SI2,61.2,58,3889,6.25,6.21,3.81,3.58983794314746,147.875625,FALSE
0.9,Very Good,H,VS2,60.8,58,3890,6.18,6.22,3.77,3.5899496013257077,144.917292,FALSE
1.09,Very Good,D,SI2,61.9,61,3890,6.54,6.58,4.06,3.5899496013257077,174.714792,FALSE
0.8,Ideal,E,SI1,61,57,3890,6,6.03,3.67,3.5899496013257077,132.7806,FALSE
0.9,Good,H,VS2,64.3,60,3890,6.02,6.04,3.88,3.5899496013257077,141.079904,FALSE
0.92,Good,D,SI2,63.3,59,3891,6.12,6.18,3.89,3.5900612308037427,147.126024,FALSE
1.1,Fair,E,SI1,65.5,57,3891,6.45,6.37,4.2,3.5900612308037427,172.5633,FALSE
1.02,Premium,G,SI2,62.3,58,3892,6.41,6.38,4,3.5901728315963144,163.5832,FALSE
1.03,Good,H,SI2,65,57,3892,6.3,6.32,4.1,3.5901728315963144,163.2456,FALSE
1.03,Fair,I,SI1,57.4,61,3892,6.67,6.71,3.84,3.5901728315963144,171.861888,FALSE
0.9,Very Good,F,SI1,61.1,56,3893,6.23,6.3,3.83,3.590284403718162,150.32367000000002,FALSE
0.9,Good,F,SI1,61.3,60,3893,6.13,6.18,3.77,3.590284403718162,142.820418,FALSE
1.03,Ideal,J,SI1,62.3,56,3893,6.51,6.45,4.04,3.590284403718162,169.63758,FALSE
0.91,Good,F,SI1,66.1,57,3893,5.99,6.03,3.97,3.590284403718162,143.39520900000002,FALSE
0.9,Ideal,G,SI1,60.2,56,3894,6.24,6.29,3.77,3.590395947184013,147.970992,FALSE
1.18,Very Good,E,I1,62.5,58,3894,6.62,6.75,4.18,3.590395947184013,186.7833,FALSE
1,Good,D,SI2,64.3,53,3894,6.29,6.34,4.06,3.590395947184013,161.90711599999997,FALSE
0.76,Premium,D,VS1,60.6,58,3894,5.95,5.89,3.59,3.590395947184013,125.81334499999998,FALSE
0.98,Very Good,E,SI2,61.1,60,3895,6.31,6.36,3.87,3.590507462008583,155.309292,FALSE
1.01,Good,G,SI2,64.5,61,3895,6.24,6.31,4.05,3.590507462008583,159.46632,FALSE
1.01,Good,F,SI2,61.5,61,3895,6.33,6.38,3.91,3.590507462008583,157.906914,FALSE
0.9,Good,E,SI2,61.3,61,3895,6.13,6.17,3.77,3.590507462008583,142.589317,FALSE
0.93,Good,F,SI2,63.4,54,3896,6.19,6.24,3.94,3.590618948206578,152.18486400000003,FALSE
1.24,Premium,G,SI2,60,60,3896,6.94,6.88,4.15,3.590618948206578,198.15088,FALSE
1.04,Premium,G,SI2,60.6,59,3896,6.6,6.56,3.99,3.590618948206578,172.75104,FALSE
1.01,Premium,F,SI2,63,60,3897,6.35,6.28,3.98,3.5907304057926903,158.71444,FALSE
1.01,Premium,F,SI2,58.3,58,3897,6.56,6.55,3.82,3.5907304057926903,164.13776,FALSE
1.01,Premium,F,SI2,60,59,3897,6.47,6.41,3.86,3.5907304057926903,160.08462199999997,FALSE
1.01,Good,F,SI2,63.7,60,3897,6.37,6.29,4.02,3.5907304057926903,161.070546,FALSE
1.01,Very Good,F,SI2,63.5,56,3897,6.38,6.35,4.04,3.5907304057926903,163.67252,FALSE
1.01,Premium,J,VVS2,62.7,59,3897,6.46,6.39,4.03,3.5907304057926903,166.35598199999998,FALSE
1.01,Good,F,SI2,64.3,57,3897,6.32,6.25,4.04,3.5907304057926903,159.58,FALSE
0.78,Very Good,E,VS1,61.5,60,3898,5.86,5.92,3.62,3.5908418347816027,125.58214400000001,FALSE
0.9,Very Good,F,SI1,63.4,56,3898,6.06,6.12,3.86,3.5908418347816027,143.156592,FALSE
0.9,Good,F,SI1,62.4,55,3898,6.17,6.21,3.86,3.5908418347816027,147.89860199999998,FALSE
0.91,Premium,E,SI2,62.8,59,3898,6.16,6.13,3.86,3.5908418347816027,145.756688,FALSE
0.91,Ideal,E,SI2,60.8,56,3898,6.29,6.25,3.81,3.5908418347816027,149.78062500000001,FALSE
0.91,Ideal,E,SI2,61.5,56,3898,6.23,6.2,3.82,3.5908418347816027,147.55132,FALSE
1.01,Premium,I,SI2,62.1,59,3899,6.39,6.42,3.98,3.590953235187986,163.27472399999996,FALSE
1.18,Fair,D,SI2,57,66,3899,6.96,6.91,3.98,3.590953235187986,191.412528,FALSE
0.73,Ideal,F,VVS1,62.7,56,3900,5.76,5.72,3.6,3.591064607026499,118.60991999999999,FALSE
1.11,Very Good,J,SI1,62,58,3901,6.57,6.62,4.09,3.5911759503117913,177.888006,FALSE
0.7,Ideal,E,VVS2,62.6,54,3901,5.65,5.7,3.55,3.5911759503117913,114.32775000000001,FALSE
1.06,Premium,F,SI2,62.6,59,3901,6.51,6.47,4.06,3.5911759503117913,171.00598199999996,FALSE
1.29,Premium,E,I1,58.6,60,3901,7.18,7.12,4.19,3.5911759503117913,214.19950400000002,FALSE
0.9,Very Good,E,SI2,62.6,58,3902,6.1,6.16,3.84,3.591287265058499,144.29184,FALSE
0.9,Very Good,E,SI2,61.1,58,3902,6.12,6.26,3.78,3.591287265058499,144.81633599999998,FALSE
0.72,Very Good,E,VVS1,61.2,58,3903,5.75,5.79,3.53,3.5913985512812485,117.52252499999999,FALSE
1.03,Very Good,F,SI2,60.2,55,3903,6.53,6.59,3.95,3.5913985512812485,169.979165,FALSE
1.01,Good,H,SI2,57.9,59,3903,6.64,6.59,3.83,3.5913985512812485,167.59160799999998,FALSE
1.01,Premium,F,SI2,61.1,57,3903,6.48,6.44,3.95,3.5913985512812485,164.83824000000004,FALSE
1.02,Premium,G,SI2,60.7,56,3904,6.56,6.51,3.97,3.591509808994654,169.541232,FALSE
1.23,Ideal,H,I1,61.9,61,3905,6.85,6.79,4.22,3.591621038213319,196.27853,FALSE
1,Good,F,SI2,63.7,57,3906,6.32,6.36,4.04,3.5917322389518356,162.38860800000003,FALSE
1,Very Good,F,SI2,62.4,56,3906,6.31,6.35,3.95,3.5917322389518356,158.27057499999998,FALSE
1,Very Good,F,SI2,61.9,59,3906,6.39,6.44,3.97,3.5917322389518356,163.37185200000002,FALSE
0.91,Ideal,I,VS1,62.1,57,3906,6.2,6.23,3.86,3.5917322389518356,149.09636,FALSE
1,Good,G,SI2,64.2,57,3906,6.25,6.27,4.02,3.5917322389518356,157.53374999999997,FALSE
0.71,Very Good,E,VVS1,57.9,61,3907,5.88,5.96,3.43,3.5918434112247843,120.20366400000002,FALSE
0.95,Premium,E,SI2,58.9,61,3907,6.45,6.41,3.79,3.5918434112247843,156.69565500000002,FALSE
0.9,Ideal,I,SI1,61.6,55,3908,6.2,6.22,3.82,3.5919545550467356,147.31448,FALSE
1.24,Very Good,J,SI2,63.3,60,3908,6.83,6.75,4.29,3.5919545550467356,197.77972499999998,FALSE
0.9,Very Good,G,SI2,60.8,57,3909,6.2,6.24,3.78,3.5920656704322473,146.24064,FALSE
0.71,Ideal,G,VVS2,61.5,57,3909,5.74,5.78,3.54,3.5920656704322473,117.447288,FALSE
1.02,Good,D,SI2,63.8,59,3909,6.43,6.33,4.07,3.5920656704322473,165.65673300000003,FALSE
1.02,Good,D,SI2,57.5,62,3909,6.62,6.6,3.8,3.5920656704322473,166.0296,FALSE
0.9,Very Good,G,VS2,59,58,3910,6.25,6.29,3.7,3.5921767573958667,145.45625,FALSE
0.77,Very Good,E,VS2,60.4,58,3911,5.94,6.01,3.61,3.5922878159521305,128.87483400000002,FALSE
0.97,Premium,H,SI1,58,62,3911,6.56,6.48,3.79,3.5922878159521305,161.108352,FALSE
0.8,Ideal,F,VS2,61.3,55,3913,5.98,6,3.67,3.59250984790068,131.6796,FALSE
0.81,Ideal,E,SI1,61.9,55,3913,5.98,6.01,3.71,3.59250984790068,133.336658,FALSE
1.39,Very Good,I,I1,62.6,57,3914,7.1,7.15,4.46,3.5926208213219826,226.4119,FALSE
1.04,Premium,E,SI2,61.6,58,3914,6.52,6.45,3.99,3.5926208213219826,167.79546,FALSE
1.02,Ideal,H,I1,62.1,56,3915,6.4,6.45,3.99,3.592731766393962,164.7072,FALSE
0.66,Ideal,D,VVS2,61.3,57,3915,5.59,5.63,3.44,3.592731766393962,108.262648,FALSE
0.94,Ideal,E,SI2,61.1,55,3915,6.29,6.34,3.86,3.592731766393962,153.93139599999998,FALSE
1,Premium,H,SI1,62.9,60,3915,6.36,6.32,3.99,3.592731766393962,160.37884800000003,FALSE
0.92,Premium,H,VS2,59.6,59,3916,6.32,6.29,3.76,3.5928426831311002,149.470528,FALSE
1.01,Fair,E,SI2,57.9,57,3916,6.51,6.55,3.78,3.5928426831311002,161.18108999999998,FALSE
1.11,Good,J,SI1,63.6,58,3916,6.57,6.48,4.15,3.5928426831311002,176.68044000000003,FALSE
0.92,Good,D,SI2,63.9,55,3916,6.14,6.09,3.91,3.5928426831311002,146.205066,FALSE
0.92,Premium,G,SI2,59.4,60,3916,6.34,6.31,3.76,3.5928426831311002,150.42030399999996,FALSE
0.77,Very Good,F,VVS2,60.6,60,3917,5.89,5.92,3.58,3.592953571547866,124.830304,FALSE
0.9,Premium,E,SI1,60.3,60,3917,6.27,6.2,3.76,3.592953571547866,146.16624,FALSE
1.1,Good,F,SI2,63.7,58,3918,6.48,6.45,4.12,3.5930644316587177,172.19952000000004,FALSE
0.9,Good,G,VS2,62.9,62,3918,6.02,6.06,3.8,3.5930644316587177,138.62855999999996,FALSE
0.9,Very Good,D,SI2,63.5,58,3918,6.08,6.17,3.89,3.5930644316587177,145.92790399999998,FALSE
1.1,Premium,F,SI2,62.1,56,3918,6.68,6.56,4.12,3.5930644316587177,180.541696,FALSE
1,Premium,I,VS2,62.7,62,3918,6.32,6.27,3.95,3.5930644316587177,156.52428,FALSE
0.9,Very Good,G,SI1,62.6,60,3919,6.09,6.14,3.83,3.5931752634781025,143.21365799999998,FALSE
0.9,Very Good,H,VS2,63.1,60,3919,6.12,6.08,3.85,3.5931752634781025,143.25696000000002,FALSE
0.9,Premium,H,VS2,62.3,58,3919,6.18,6.09,3.82,3.5931752634781025,143.77028399999998,FALSE
1,Premium,H,SI2,60.2,61,3920,6.48,6.44,3.89,3.593286067020457,162.33436800000004,FALSE
1.01,Premium,F,SI1,62.8,59,3920,6.4,6.36,4.01,3.593286067020457,163.22304000000003,FALSE
1,Fair,I,SI1,56.4,61,3920,6.58,6.55,3.7,3.593286067020457,159.4663,FALSE
1,Good,I,SI1,62.9,64,3920,6.27,6.23,3.93,3.593286067020457,153.51405300000002,FALSE
1,Very Good,G,SI2,63.3,56,3920,6.38,6.29,4.01,3.593286067020457,160.922102,FALSE
1,Premium,H,SI2,61.2,59,3920,6.42,6.38,3.92,3.593286067020457,160.561632,FALSE
1,Very Good,H,SI2,63.4,61,3920,6.33,6.29,4,3.593286067020457,159.2628,FALSE
1,Good,I,SI1,63.8,58,3920,6.32,6.28,4.02,3.593286067020457,159.55219200000002,FALSE
1,Good,I,SI1,63.7,64,3920,6.33,6.27,4.01,3.593286067020457,159.15329099999997,FALSE
1,Premium,F,SI2,61.5,58,3920,6.41,6.38,3.93,3.593286067020457,160.720494,FALSE
0.7,Very Good,D,VVS1,61.5,63,3920,5.78,5.64,3.51,3.593286067020457,114.42319199999999,FALSE
1,Premium,J,SI1,58.7,58,3920,6.55,6.51,3.83,3.593286067020457,163.31311499999998,FALSE
0.51,Fair,F,VVS2,65.4,60,3920,4.98,4.9,3.23,3.593286067020457,78.81846000000002,FALSE
0.91,Premium,H,VS2,59.6,60,3921,6.25,6.29,3.74,3.5933968423002067,147.02875,FALSE
0.91,Good,H,VS2,63.1,59,3921,6.13,6.16,3.88,3.5933968423002067,146.51190400000002,FALSE
1.03,Ideal,J,SI1,61.9,56,3921,6.45,6.5,4.01,3.5933968423002067,168.11925000000002,FALSE
0.9,Good,G,SI1,60.2,63,3921,6.16,6.2,3.72,3.5933968423002067,142.07424,FALSE
0.78,Very Good,D,VS1,61.5,57,3923,5.92,5.95,3.65,3.593618308129536,128.5676,FALSE
1.01,Premium,G,SI2,63,59,3923,6.38,6.32,4,3.593618308129536,161.28640000000001,FALSE
1.01,Good,G,SI2,63.7,58,3923,6.35,6.31,4.03,3.593618308129536,161.47605499999997,FALSE
0.92,Fair,H,VS1,56,60,3924,6.53,6.51,3.65,3.593728998707911,155.162595,FALSE
0.9,Premium,E,SI2,60.4,59,3924,6.21,6.24,3.76,3.593728998707911,145.701504,FALSE
0.9,Very Good,E,SI2,61.6,59,3924,6.18,6.26,3.83,3.593728998707911,148.170444,FALSE
1.04,Very Good,J,SI2,63.2,58.6,3924,6.35,6.39,4.03,3.593728998707911,163.523295,FALSE
0.91,Good,F,SI1,63.7,58,3924,6.17,6.1,3.91,3.593728998707911,147.16067,FALSE
0.91,Good,F,SI1,63.7,58,3924,6.09,6.02,3.86,3.593728998707911,141.514548,FALSE
1.03,Ideal,I,SI2,62.2,57,3925,6.46,6.5,4.03,3.5938396610812715,169.21970000000002,FALSE
1.18,Premium,I,SI2,62.9,58,3925,6.77,6.7,4.24,3.5938396610812715,192.32216000000003,FALSE
1.01,Ideal,J,SI1,62.8,57,3926,6.4,6.44,4.03,3.5939502952639875,166.10048000000003,FALSE
1.02,Very Good,I,SI1,60.4,58,3927,6.52,6.56,3.95,3.594060901270418,168.94624,FALSE
1.02,Ideal,H,SI2,61.6,56,3927,6.47,6.51,4,3.594060901270418,168.47879999999998,FALSE
1.02,Very Good,H,SI2,62.4,59,3927,6.37,6.42,3.99,3.594060901270418,163.17264600000001,FALSE
0.76,Ideal,G,VVS2,62,56,3927,5.86,5.88,3.64,3.594060901270418,125.422752,FALSE
1.03,Good,G,SI2,63.7,60,3929,6.28,6.35,4.02,3.594282028811806,160.30955999999998,FALSE
1,Ideal,J,SI1,59.2,62,3929,6.47,6.5,3.84,3.594282028811806,161.4912,FALSE
0.9,Fair,F,VS2,64.7,54,3931,6.09,6.03,3.92,3.5945030438200893,143.95298400000001,FALSE
0.9,Good,G,SI1,57.8,58,3931,6.42,6.38,3.7,3.5945030438200893,151.55052,FALSE
0.9,Ideal,G,SI1,61.6,57,3931,6.24,6.17,3.82,3.5945030438200893,147.07305599999998,FALSE
0.9,Fair,D,VS2,57.5,66,3931,6.3,6.25,3.61,3.5945030438200893,142.14374999999998,FALSE
1.04,Ideal,J,SI1,61.1,57,3931,6.57,6.52,4,3.5945030438200893,171.3456,FALSE
0.9,Premium,G,SI1,61,59,3931,6.29,6.17,3.8,3.5945030438200893,147.47534,FALSE
0.9,Ideal,G,SI1,62.2,56,3931,6.2,6.14,3.84,3.5945030438200893,146.18112,FALSE
1.08,Premium,F,SI2,59.9,58,3931,6.75,6.66,4.01,3.5945030438200893,180.26954999999998,FALSE
1.2,Ideal,I,SI2,62.5,56,3931,6.8,6.7,4.22,3.5945030438200893,192.2632,FALSE
0.92,Premium,I,VVS1,62.4,59,3932,6.17,6.14,3.84,3.594613509160098,145.473792,FALSE
1.06,Ideal,J,SI2,61.3,57,3932,6.55,6.6,4.03,3.594613509160098,174.2169,FALSE
0.9,Premium,H,VS2,62.6,58,3933,6.14,6.19,3.86,3.5947239464097467,146.705476,TRUE
0.93,Very Good,G,SI1,62.5,57.8,3933,6.15,6.28,3.87,3.5947239464097467,149.46714000000003,TRUE
0.83,Ideal,D,SI1,61.5,53,3933,6.09,6.07,3.74,3.5947239464097467,138.25396200000003,TRUE
0.9,Good,E,SI1,60.8,65,3933,6.14,6.17,3.74,3.5947239464097467,141.685412,TRUE
0.81,Ideal,F,VS1,61.5,55,3933,6.01,5.96,3.68,3.5947239464097467,131.81612800000002,TRUE
0.81,Ideal,E,SI1,61.9,56,3935,5.97,6.02,3.71,3.5949447366950835,133.335174,TRUE
1.06,Ideal,G,SI2,62.3,55,3936,6.54,6.49,4.06,3.595055089759304,172.325076,TRUE
0.91,Very Good,F,SI1,61.4,58,3936,6.19,6.23,3.81,3.595055089759304,146.92769700000002,TRUE
0.9,Premium,F,SI1,61.7,62,3936,6.19,6.13,3.8,3.595055089759304,144.18986,TRUE
0.84,Ideal,G,VS2,62,55,3936,6.07,6.09,3.77,3.595055089759304,139.362951,TRUE
0.92,Good,D,SI2,59,58,3936,6.31,6.36,3.74,3.595055089759304,150.092184,TRUE
1.02,Ideal,J,VVS2,62.1,57,3936,6.46,6.43,4,3.595055089759304,166.1512,TRUE
0.94,Very Good,F,SI2,62.6,57,3938,6.25,6.27,3.92,3.5952757118020995,153.615,TRUE
1.02,Good,H,SI2,58.2,60,3940,6.49,6.57,3.8,3.595496221825574,162.02934000000002,TRUE
1,Good,G,SI2,64,55,3941,6.3,6.26,4.02,3.595606434865603,158.54075999999998,TRUE
0.93,Ideal,F,SI2,61.9,57,3941,6.21,6.25,3.86,3.595606434865603,149.81625,TRUE
0.92,Ideal,E,SI2,62.1,57,3941,6.26,6.2,3.87,3.595606434865603,150.20244,TRUE
0.92,Ideal,E,SI2,62.1,53,3941,6.25,6.22,3.87,3.595606434865603,150.44625,TRUE
0.92,Ideal,E,SI2,62.2,56,3941,6.24,6.2,3.87,3.595606434865603,149.72256000000002,TRUE
1.12,Premium,E,I1,61,59,3942,6.7,6.74,4.1,3.5957166199434245,185.1478,TRUE
1.1,Ideal,E,I1,61.9,56,3942,6.63,6.59,4.09,3.5957166199434245,178.699053,TRUE
0.91,Premium,D,SI2,61,61,3943,6.24,6.16,3.78,3.5958267770732233,145.297152,TRUE
1.01,Premium,I,SI1,61.6,58,3944,6.45,6.51,3.99,3.5959369062691735,167.538105,TRUE
0.9,Fair,D,SI1,66.1,55,3945,5.98,5.92,3.93,3.596047007545439,139.12828800000003,TRUE
1.01,Very Good,F,SI2,62.5,61,3945,6.33,6.37,3.97,3.596047007545439,160.078737,TRUE
0.9,Very Good,G,SI1,62.9,56,3945,6.11,6.17,3.86,3.596047007545439,145.516982,TRUE
0.9,Good,E,SI1,62.6,62,3945,6.15,6.18,3.86,3.596047007545439,146.70702,TRUE
1.03,Premium,H,SI1,61.8,58,3945,6.47,6.41,3.98,3.596047007545439,165.061346,TRUE
1.12,Ideal,G,I1,60.3,57,3945,6.8,6.73,4.08,3.596047007545439,186.71712000000002,TRUE
0.93,Good,I,VS2,58.2,60,3946,6.41,6.48,3.75,3.5961570809161723,155.76300000000003,TRUE
1.02,Very Good,E,SI2,63.6,59,3947,6.23,6.28,3.98,3.5962671263955155,155.715112,TRUE
0.74,Very Good,F,VVS2,61.5,55.1,3948,5.82,5.85,3.59,3.596377143997599,122.22872999999998,TRUE
0.97,Premium,I,VS2,62.2,56,3948,6.34,6.29,3.94,3.596377143997599,157.121684,TRUE
0.76,Ideal,H,VS2,62,56,3948,5.86,5.88,3.64,3.596377143997599,125.422752,TRUE
0.91,Premium,D,SI2,62.4,56,3949,6.2,6.17,3.86,3.5964871337365443,147.66044,TRUE
0.7,Ideal,G,IF,61.3,56,3949,5.72,5.73,3.51,3.5964871337365443,115.04235600000001,TRUE
1,Good,G,SI2,63.8,56,3949,6.23,6.31,4,3.5964871337365443,157.2452,TRUE
0.9,Good,F,SI1,63.1,58,3950,6.12,6.18,3.88,3.59659709562646,146.747808,TRUE
0.9,Very Good,F,SI1,62.6,60,3950,6.1,6.14,3.83,3.59659709562646,143.44881999999998,TRUE
0.9,Good,F,SI1,63.3,60,3950,6.09,6.11,3.86,3.59659709562646,143.630214,TRUE
0.9,Very Good,F,SI1,62.6,57,3950,6.16,6.2,3.87,3.59659709562646,147.80304,TRUE
0.9,Good,F,SI1,57.5,60,3950,6.33,6.37,3.65,3.59659709562646,147.17566499999998,TRUE
0.9,Good,F,SI1,63.6,59,3950,6.07,6.12,3.88,3.59659709562646,144.135792,TRUE
0.9,Good,F,SI1,63.2,61,3950,6.09,6.13,3.86,3.59659709562646,144.100362,TRUE
0.9,Ideal,F,SI1,61.8,57,3950,6.19,6.21,3.83,3.59659709562646,147.224817,TRUE
0.9,Very Good,F,SI1,60.4,60,3950,6.23,6.29,3.78,3.59659709562646,148.125726,TRUE
0.9,Good,F,SI1,57.6,60,3950,6.34,6.37,3.66,3.59659709562646,147.81202800000003,TRUE
0.9,Very Good,F,SI1,63.7,58,3950,6.05,6.1,3.87,3.59659709562646,142.82234999999997,TRUE
0.9,Very Good,F,SI1,63.4,58,3950,6.09,6.12,3.87,3.59659709562646,144.237996,TRUE
0.9,Very Good,F,SI1,62.5,60,3950,6.05,6.11,3.8,3.59659709562646,140.4689,TRUE
0.76,Good,D,VS1,63.7,56,3950,5.81,5.77,3.69,3.59659709562646,123.70245299999999,TRUE
0.9,Premium,F,SI2,59.7,60,3951,6.25,6.22,3.72,3.596707029681446,144.615,TRUE
0.72,Premium,E,IF,61.3,60,3951,5.74,5.71,3.51,3.596707029681446,115.04165399999998,TRUE
1.2,Premium,J,SI2,59.6,62,3951,6.95,6.9,4.13,3.596707029681446,198.05415000000002,TRUE
1.12,Good,J,SI1,63.7,61,3951,6.54,6.5,4.15,3.596707029681446,176.4165,TRUE
0.9,Premium,F,SI2,60.6,59,3951,6.27,6.21,3.78,3.596707029681446,147.18072599999996,TRUE
1.05,Premium,E,SI2,60.9,61,3951,6.61,6.55,4.01,3.596707029681446,173.614955,TRUE
0.72,Very Good,F,VVS2,59.2,63,3952,5.77,5.86,3.44,3.5968169359155904,116.31396799999999,TRUE
1.13,Good,F,SI2,64,58,3952,6.52,6.58,4.19,3.5968169359155904,179.757704,TRUE
1.01,Very Good,J,SI1,58.9,59,3952,6.56,6.62,3.88,3.5968169359155904,168.497536,TRUE
0.71,Premium,D,VVS1,58.8,58,3952,5.89,5.81,3.44,3.5968169359155904,117.71989599999998,TRUE
0.8,Ideal,F,VS1,61.6,54,3953,5.95,5.99,3.68,3.5969268143429707,131.15704000000002,TRUE
1.04,Ideal,I,SI2,62.4,57,3953,6.48,6.46,4.04,3.5969268143429707,169.11763200000001,TRUE
0.9,Good,F,SI1,64.7,54,3954,6.04,6.08,3.92,3.5970366649776535,143.95494399999998,TRUE
0.71,Ideal,G,VVS1,61.1,57,3955,5.76,5.8,3.53,3.597146487833695,117.93024,TRUE
1.11,Very Good,I,SI2,61.2,61,3956,6.65,6.69,4.08,3.5972562829251418,181.51308,TRUE
1.03,Premium,J,VS1,61.8,58,3957,6.51,6.41,3.99,3.597366050266028,166.49910900000003,TRUE
1.06,Very Good,H,SI2,62.6,58,3958,6.46,6.52,4.06,3.5974757898703773,171.00395199999997,TRUE
1.01,Premium,H,SI2,62.8,61,3959,6.33,6.25,3.95,3.5975855017522047,156.271875,TRUE
1.01,Premium,H,SI2,60.6,61,3959,6.45,6.38,3.89,3.5975855017522047,160.07739,TRUE
1.01,Good,H,SI2,63.9,58,3959,6.35,6.32,4.05,3.5975855017522047,162.53459999999998,TRUE
1.01,Premium,I,SI1,62.7,59,3959,6.43,6.36,4.01,3.5975855017522047,163.988148,TRUE
1.01,Good,D,SI2,63.6,61,3959,6.35,6.33,4.03,3.5975855017522047,161.987865,TRUE
1.01,Good,I,SI1,63.6,55,3959,6.39,6.31,4.04,3.5975855017522047,162.89643599999997,TRUE
0.97,Very Good,G,SI2,59.8,58,3960,6.38,6.42,3.83,3.597695185925512,156.875268,TRUE
1.04,Premium,I,SI2,61.6,56,3960,6.56,6.49,4.02,3.597695185925512,171.14908799999998,TRUE
0.91,Very Good,G,SI1,63.6,57,3961,6.09,6.12,3.88,3.597804842404293,144.610704,TRUE
0.75,Ideal,D,VS1,62.4,56,3961,5.79,5.84,3.63,3.597804842404293,122.743368,TRUE
0.91,Premium,E,SI1,61.9,61,3961,6.14,6.11,3.79,3.597804842404293,142.183366,TRUE
1.09,Premium,D,SI2,61.9,61,3961,6.58,6.54,4.06,3.597804842404293,174.714792,TRUE
0.91,Very Good,F,SI1,62.7,56,3963,6.11,6.17,3.85,3.59802407233419,145.139995,TRUE
0.94,Very Good,E,SI2,62,60,3963,6.19,6.22,3.85,3.59802407233419,148.23193,TRUE
0.91,Premium,H,VS2,62.3,57,3963,6.22,6.13,3.85,3.59802407233419,146.79511,TRUE
0.9,Very Good,H,VS1,62.7,56,3964,6.15,6.2,3.87,3.598133645813238,147.56310000000002,TRUE
1.21,Very Good,I,SI2,63.4,62,3964,6.84,6.69,4.31,3.598133645813238,197.223876,TRUE
1,Fair,G,SI1,68.3,61,3965,6.02,5.93,4.08,3.5982431916536224,145.650288,TRUE
1.18,Very Good,E,I1,63.3,57,3965,6.7,6.64,4.22,3.5982431916536224,187.73935999999998,TRUE
1,Good,D,SI2,64.3,60,3965,6.22,6.19,3.99,3.5982431916536224,153.622182,TRUE
1,Fair,G,SI1,65.2,62,3965,6.19,6.08,4.01,3.5982431916536224,150.91715200000002,TRUE
1,Very Good,D,SI2,60.8,63,3965,6.41,6.36,3.88,3.5982431916536224,158.178288,TRUE
